"","Gene.name","logFC","logCPM","PValue"
"394","EIF2AK2",1.59089479533803,6.5909160399247,2.67272129568996e-09
"395","SIRPA",1.60137892196067,4.78106716846361,2.35746350047814e-05
"396","CARD16",2.10504806727213,7.70169589885779,6.3380869215518e-10
"397","SIRPB1",1.39862613180215,4.42919788931726,0.000584660397241649
"398","ADCY9",-1.23538548439464,2.65337849281613,0.00840776217947636
"399","GLCCI1",-1.1641330281261,4.66559929646075,4.97495749530028e-05
"400","ANGPT2",-1.74076826813988,0.931264302254406,0.00213397787464712
"401","PAK1",1.44671179808137,5.90588584625505,5.27199011108347e-08
"402","LMO2",1.20442427105579,4.28749011110794,0.00334466827631737
"403","NRBF2",1.49986674982011,5.79032087491057,7.19983890012984e-06
"404","FKBP8",1.32859722953884,7.57206441534155,0.00366290510702052
"405","YWHAH",1.63861865248952,6.56860681890365,2.27739535303999e-07
"406","TLR7",1.17007052247578,2.59622361893226,0.00553624758107687
"407","JMY",-1.16057066653819,4.9369266110702,0.000833788134809723
"408","TRIM22",1.40030212036419,7.38010006097768,4.13769857458044e-11
"409","NDUFA1",1.07395915002675,7.94526375365324,0.00145025572854505
"410","RGS18",2.27318910538213,7.42525378890188,0.000805039406773828
"411","TYROBP",1.51448490127123,10.1023047581749,3.03492311104905e-05
"412","MPO",1.58756497336036,0.68779187582657,0.00023311123955487
"413","INPP4A",-1.03993948066972,6.0881769216117,0.00518831428164449
"414","SLC25A37",2.87940316768672,7.33686402649603,1.06436981589509e-13
"415","ZNF577",-1.66947435220683,2.86210724909717,0.000210848296921952
"416","KIAA1210",-5.3897250169065,-1.26624234139309,0.0063478563783137
"417","PTPRG",-2.42735484888408,0.0595220155909918,0.00642965920734268
"418","TXN",2.22672680685702,7.5734760615646,6.88682193460384e-09
"419","MANSC1",3.42420123227506,1.99510778429284,2.61014356815765e-13
"420","AMY2B",-1.46340066070969,2.6236990074227,0.00371805204891162
"421","STK39",-1.15835228643974,4.10829801300234,0.0100383102328623
"422","CSF3R",2.61122933899149,7.50895720496396,5.32099597929765e-09
"423","EHD3",1.55063971882882,4.1014038987731,3.49184355297345e-05
"424","IGHV3-15",2.28989080363063,3.31145050784907,1.06317891714255e-05
"425","ARHGEF26",-2.57510166149303,0.785289447519124,0.000845826885142799
"426","CDKN2B",1.28296000977231,1.23502247125688,0.000529730740050432
"427","IGHV3-53",1.92163887524916,2.71209744775097,0.00144171190838868
"428","SYNE1",-1.40225396999274,8.37744739753842,0.0056163787539865
"429","PTAFR",1.40397999481734,5.32785219525396,7.29791990249673e-05
"430","IGHV4-39",1.97355538197609,4.89344853289869,0.00551011624003999
"431","NMI",1.7405029158777,6.19076563189914,2.66240940649418e-12
"432","LILRA2",2.24098947423282,5.42305914470443,1.64555052336579e-08
"433","FFAR2",4.02615758121251,5.41933692137707,5.61187942220895e-13
"434","GCA",3.35784421902627,6.89688052880267,2.25707878043604e-16
"435","DUS1L",-1.22927550640286,5.22751478913121,0.00624206721070834
"436","AJAP1",-3.51229131139635,-0.38866931752902,0.000132369752155605
"437","GAB1",1.33537104258973,2.66276394660163,5.55303783479513e-06
"438","RALB",1.12110529255125,5.5253940294167,1.57601100083185e-05
"439","PTGS1",2.75309781883666,6.03808859285034,1.03317002323266e-06
"440","POU2AF1",1.01964752858012,4.05566667577892,0.000143818298973539
"441","GNG5",1.66851404364481,8.3584704989126,0.000155742623841159
"442","NCF1",1.35461815556475,7.20602685878232,3.23045021176343e-05
"443","NBEAL1",-1.31152254352815,5.80961457422261,0.00174624663604257
"444","GLUL",1.56968003540483,7.12315030693814,8.32463420256409e-12
"445","NUMB",1.41034112312127,6.20176355714452,3.10078514336553e-09
"446","GRAP2",1.4769205399028,7.02685696143446,1.35358448883091e-06
"447","NRP2",-1.2559679302102,1.22252669997516,0.00940546381934031
"448","CD36",1.57565144933042,5.64443822373627,0.000478581999395387
"449","FKBP1A",1.21279557455676,7.61521160593381,0.000538151261334269
"450","CARD14",-3.14788278880179,-0.408677010223734,0.00265564728407425
"451","BSN",-3.2441302627134,-0.220066895045019,0.00503288651617903
"452","EOMES",-1.01301638914222,5.03717368533388,0.00237565832384355
"453","BTLA",1.05020155024175,4.13070047416613,1.3803686022916e-06
"454","ARL15",1.07136061345536,3.31641921501265,2.43161224321977e-07
"455","TRIM21",1.11684835579862,5.09321456947386,1.04644571443266e-06
"456","TET1",-1.3961251414185,2.1539594946315,0.00494893186563218
"457","HRH2",3.22662491369438,5.70884025843297,1.6273161398204e-09
"458","S100A11",2.52539875282067,10.1977782094527,2.97790999866392e-05
"459","CEBPD",1.11013697126485,6.5609406886622,8.89255025627711e-05
"460","MAP1A",2.14765143340032,3.1787791616369,1.26827370378149e-07
"461","DDX60",1.11507762542567,5.2504226144954,0.000895845217395894
"462","TSPAN13",1.49910996995367,3.92426128420209,6.56831473579921e-07
"463","MS4A6A",1.46695264237523,6.49166390629169,9.23245613809702e-05
"464","STON2",2.01527913857239,3.53035287848836,0.000779104519886677
"465","IGHV4-61",2.30289163492877,1.98531496690128,0.000306890779643508
"466","POLN",-1.33108215293316,0.477417953952189,0.0106907871057831
"467","IFI44",2.83569152881356,5.39642946850787,8.96401806219828e-16
"468","TRIM5",1.10729882672496,4.40766377439011,4.69326181980973e-07
"469","CARD11",-1.06409055790064,5.53027231315794,0.00100434331489329
"470","TRAF1",-1.24629537651548,5.18055727410636,0.000215644160274195
"471","RNASEK",1.95670177972488,6.21193085237705,0.000513558495960154
"472","SLC52A1",-2.5121052357159,-0.77021369918156,0.00669071192517281
"473","QPCT",2.47562722137863,4.63118608718344,2.85996718572751e-08
"474","S100Z",1.15639276461679,2.43736325172104,0.0019015908567485
"475","CRIM1",-1.35688811466886,2.72192585652858,0.00646081178687336
"476","HBA1",2.5674972391397,4.21215528955537,0.000547473876379932
"477","AP5B1",1.38312319611923,4.60743873854121,9.76633241382732e-09
"478","PRAM1",1.32364746978694,4.88724800163451,0.000199264636935014
"479","MNDA",3.3283946016153,8.52505618524895,4.05790738395766e-10
"480","INTU",-2.61825980869868,0.57714863988497,0.00913927355849811
"481","OASL",1.89446533814275,6.01799603964489,0.000330075032130956
"482","SLC1A2",-2.70538688804086,0.128273421539486,0.00105278950347314
"483","VNN2",2.09537437614078,5.58145221852146,2.28247375205271e-11
"484","PRR5L",-1.35865726973918,5.06840199100412,3.55527340964508e-05
"485","IGHD",1.0518668182312,5.44779545232897,0.00147893508731023
"486","NLRP2",-1.52244674903781,2.53512425814707,6.79269455466123e-05
"487","SLC11A1",1.25345818393594,6.41512958207636,0.000139985650084198
"488","ATP6V0E1",1.06909047766695,8.164301760063,4.7904841380408e-05
"489","ZBP1",1.29395117539032,5.50412765260093,1.43732857050782e-06
"490","LILRB2",1.28931213512071,6.32077808865353,1.32743723658112e-05
"491","IGLV1-40",2.07608520128423,4.91222231116228,0.000574767613346856
"492","PPP1R16B",-1.16000366755511,5.71421493576916,0.000337769922355761
"493","WSCD1",-4.15874821512542,-1.28468747195078,0.00214387384391237
"494","ZNF793",-1.32303225584091,2.52655174457324,0.000595438128469068
"495","IGLV3-19",2.31722151045728,4.2817861546979,0.00202452990418887
"496","FERMT1",-3.70819064131375,-1.67843337671447,0.00864687480358084
"497","SEMA4C",-1.35597954875792,3.16512448882053,1.53339151287086e-06
"498","NLRP12",1.75936460318301,3.62903615142571,9.6614091270193e-08
"499","HIST2H2BE",2.51895144867324,4.2096025178834,1.38497843578227e-08
"500","ZDHHC14",-1.07591562371509,2.48576588876493,0.00486459659000762
"501","HEG1",-1.23193811840362,4.49347834462802,0.0023264158670341
"502","MMD",2.76875524876095,6.62837879565508,1.53314420041659e-07
"503","MCTP1",1.30394132029366,4.40551998149406,9.70234206919556e-06
"504","SIAH3",-3.10187033147392,0.269448762431969,0.000715640791700906
"505","ROMO1",1.04376667847193,6.82963134074267,0.00343664489636021
"506","LAX1",-1.01245027137091,4.76550284343489,8.14555588078869e-05
"507","SLC26A8",3.3456546823852,0.678614526663785,7.26480549912669e-06
"508","APP",1.52137185130875,5.84320472102655,2.55018027859914e-10
"509","JUP",1.14091299150169,3.68241906418911,0.000955391788306758
"510","FCGR1B",2.89179583524461,3.01371760076095,1.07718039503806e-09
"511","ERMP1",-1.62497619766371,3.4898482345054,0.00221586540426013
"512","NLRC4",1.51528105262064,2.56240970258436,0.000270319732549835
"513","DAPP1",1.64680744261238,5.88858103869916,1.04814993524002e-10
"514","DHX58",1.13406165259841,3.93160278553478,1.23049696459038e-05
"515","CLU",3.1506775994366,7.50364132250113,4.67837617447345e-07
"516","CEP78",-1.24917418748434,5.91498924884495,3.57095853188123e-05
"517","CEBPB",1.57568892186195,6.69744171072599,1.74019751879063e-06
"518","GRK7",-2.28457586261315,-1.57827904664524,0.000271094562016005
"519","MX2",2.7509553574897,7.17276524775372,1.43432563869659e-17
"520","MYCT1",2.16106244300876,1.70622325273307,0.000611252242828399
"521","PADI4",2.23620140554501,4.69800435758444,2.34042598715542e-09
"522","ITGA10",-1.43555162491285,0.483068966568409,0.00811860526218734
"523","IL2RB",-1.01023830923619,7.13209693699218,0.000993392923848019
"524","KCNE3",1.70240979034447,4.02683484841843,1.143911593095e-06
"525","ARHGAP6",2.48023106010975,4.04068709272918,3.55032538099508e-05
"526","C1orf198",2.08240491139442,3.42992790915521,1.10602675637274e-07
"527","LGALSL",1.67735265191559,3.03796389456943,0.0024769227068202
"528","STOM",1.27594159981453,6.61179827362753,3.69590938058681e-05
"529","UBL4A",1.09698396164126,5.36194109551015,1.30919099554578e-06
"530","RHOBTB1",2.38587738667519,2.32839805890587,1.11636423231193e-05
"531","FRMD4B",1.10174816781295,4.03516986338734,0.000114535058017326
"532","MGLL",2.15555646567219,4.92990481882955,6.62765568979095e-06
"533","CTSA",2.21150303059623,7.41113428471929,1.68536282866052e-09
"534","NRGN",2.10141985187571,6.94922171994249,0.000105209291762684
"535","TGFB1I1",2.60983234629827,2.58178774118555,1.1592520813655e-07
"536","SLFN14",2.13456273628022,1.12769774581979,0.00121143258933674
"537","PTGIR",2.02033997011494,3.81112345554141,8.0208791558406e-08
"538","LANCL3",2.24568129641602,2.37425274370052,1.32323242531963e-07
"539","IFITM1",2.51500510987803,11.1228139848297,5.944265562096e-05
"540","RABAC1",1.14846481788566,7.0751986868369,5.44356624403479e-05
"541","TNFSF10",2.48250021213767,7.1216813936185,1.63154942487058e-13
"542","FCGBP",-1.51144468793075,2.64813320533284,0.00167333651757289
"543","MLLT6",-1.06873018359757,6.84111150979703,0.0027853507478728
"544","H1F0",1.45079393734255,4.18951632031653,2.25563225143335e-05
"545","HOXB3",-1.86793871938351,1.87343901854407,0.00681678246429704
"546","USP43",-2.19801166354707,-0.809860214469771,0.00392750556618229
"547","RNF149",1.23495627082378,7.51285168981402,1.25907858005698e-06
"548","C5orf30",1.20409565966312,2.29342014556192,2.69197420029171e-05
"549","IGHV4-31",1.92509419206985,3.1425457475631,0.00954669418590558
"550","SLFN13",-1.91472390645188,4.59754136956545,8.32562100830949e-05
"551","GOLGA8B",-1.89532822896939,6.58173196356132,0.000293188438694633
"552","GPRASP1",-1.40934597991718,4.06630215917789,0.000311853402535926
"553","RAB11A",1.31419900030989,7.034502580821,3.38904891059311e-06
"554","ETV1",-2.80496035896663,-0.683747290104686,0.00500629290088746
"555","DLG5",-1.69988181359317,2.41168009056019,0.00134139880274956
"556","IGKV1D-13",3.26969027153269,1.91857465450223,0.000835865000915431
"557","PPP1R13B",-1.2676628611375,3.01867525441134,0.000355725825692264
"558","FRMPD3",-1.44380571589021,0.726138311671968,0.00481544166954563
"559","GTF3C4",-1.24768051181923,3.77794350171187,0.00164721985010793
"560","PLEKHH1",-3.09797918327586,-0.499886572061526,0.00384489300334206
"561","FRRS1L",-3.86691495642259,-1.30174848500838,0.00304090285110474
"562","LY6E",2.63138107103302,8.90963871426107,5.2229135700747e-08
"563","TSEN34",2.0372244398498,5.85348899629774,1.92156006692422e-08
"564","LLGL2",-1.49111565084242,4.40948024982966,0.000112156036385696
"565","NPIPA5",-2.44563953210092,2.64353698846902,0.00774475645479667
"566","BASP1",2.03147151067064,5.99738393682078,9.39033567868437e-07
"567","STX11",1.07720809059255,5.66590182368905,0.00299338222741022
"568","IFI35",1.94295857416248,5.93374200923334,2.25844678488221e-10
"569","LRRK2",1.46861932529632,5.66654034377207,0.000807913429098263
"570","NEXN",2.72603435599386,4.68171025381545,6.60652328025101e-08
"571","PADI2",2.46693074590136,3.1780571711979,2.51381475038971e-07
"572","ZNF827",-1.15485553002842,3.81063661738227,9.26106119826994e-06
"573","IGHV4-34",2.48199455957955,5.52860813722544,0.000117624712356065
"574","CCR1",2.68504040161015,4.83647565246016,6.07774868534576e-13
"575","HIST1H2BJ",3.23859926709689,5.71124162395639,6.80985895376863e-06
"576","MDK",1.68064649045557,1.84980943227247,4.48345721243493e-05
"577","TVP23A",-2.19254935107505,0.350488475243521,5.68624822572262e-05
"578","ITPKB",-1.01666396178254,5.86065858180312,0.000607650750472225
"579","TRAPPC10",-1.26232271210815,5.94825095124126,0.00195055390176832
"580","IGKV3-20",1.85871717314124,6.354016091225,0.00757840510172794
"581","ETFA",1.20235032649372,6.17574803190047,2.56935310622212e-06
"582","PTPRN2",1.32920209058477,3.38692977643984,2.90292905466391e-06
"583","RAPGEF1",-1.1881262436799,6.32702791225731,0.00590890688740312
"584","STOX1",1.49073762167749,0.506232518896884,0.0015987805742809
"585","HIST1H2BH",3.37585063331106,4.13219481618816,4.78049078534436e-05
"586","SMARCD3",1.09648176579208,3.60152659933881,0.000384130364848412
"587","LEPROT",1.17409573659352,5.87551405207152,3.90451989721145e-08
"588","ACSL1",1.89032080787158,6.13288759249025,2.17484043150662e-05
"589","PTPN14",-2.46095806836433,0.957320556977778,0.00587005327285938
"590","LRG1",2.85458422352435,3.43483036420096,1.20762529798176e-07
"591","ADIPOR1",1.36389584870007,6.91581544810253,0.000114332020438255
"592","CDA",3.14944404765578,6.04612390759902,4.83090124155775e-10
"593","LGALS9",1.57602001557748,5.82110875048818,1.08033489813193e-08
"594","MXD4",-1.11647625141477,5.49756193006062,0.000358923882708804
"595","GBP1",1.34511421023423,6.46030957871562,2.55200392180351e-06
"596","KLHL29",-1.73254992612419,0.399244113400839,0.00189538692975971
"597","RAB3D",1.46283072590171,4.20045766667356,0.000188505386408454
"598","ALOX12",2.70980546381862,4.10261432819636,5.84892503793617e-06
"599","ETFB",1.19551968903735,5.43289022152929,5.96398046573827e-07
"600","MFSD2B",1.65640480949882,2.85990872164752,0.0006506160302861
"601","PLSCR1",2.5736431009588,6.54141666168889,1.28393423804757e-11
"602","KNDC1",-2.09204441038374,-0.320786570088963,0.00849915943190725
"603","ZNF609",-1.23089055330221,5.47571220913784,0.0093829314465676
"604","EPHB2",2.23121545586788,0.730041463599105,3.8385838102558e-06
"605","KIAA1671",-1.68862815944225,2.74335735176058,0.000287350275159087
"606","SLC14A1",-1.6531790644373,2.26074568262731,0.00221620819240814
"607","AQP9",2.46561699944245,5.77021888207861,3.78547043518144e-05
"608","CYSLTR1",1.12785042017894,4.51374138349238,1.84249104911371e-07
"609","CREG1",1.53650844094967,5.25693284224573,5.05944156205109e-09
"610","DOK3",1.99766549316151,4.98092229927787,3.90802348983428e-11
"611","ABCA5",-1.05064861786582,3.9626700537062,0.00119703570414814
"612","PARP10",1.38165437174182,5.51328737527138,1.32082240593816e-06
"613","CFD",1.26431890762458,7.13529676155712,0.000873313439290521
"614","CLEC2B",1.21237317418441,7.70742837690757,0.00029131322592642
"615","PROX1",-2.54026169699674,-0.241312650380189,0.0106999765016622
"616","SMTN",1.52214044715402,1.65863885229797,0.000375975631620103
"617","SLIT3",-4.02235392284462,-0.814295726019468,0.0019614923712723
"618","VIL1",2.22833891373813,1.63597843506675,1.29228904198212e-05
"619","RNASE6",1.6982956296259,4.86046529630995,8.81094570258197e-07
"620","LY86",1.0178271540918,5.48980483565448,0.000481743798476255
"621","RTP4",2.19623062096452,3.94736441680628,2.10741900534869e-09
"622","TTN",-1.99495066463604,6.3247353630573,0.00296850622747911
"623","CMPK2",4.21333692939346,5.35122200428715,6.06295632522862e-19
"624","YIF1B",1.39434531105104,5.34611860119651,0.000414292484450243
"625","CLEC4E",2.08093466503661,4.84685030539049,1.03433589780897e-05
"626","HIST1H2BC",2.95005258586732,5.46706346918968,1.68580086855763e-07
"627","PLXNA4",-1.90500894846769,1.63870590096064,0.00103443342167165
"628","BST2",1.4006110462544,7.28876732665843,5.64057520108209e-05
"629","HBA2",2.36330627148503,5.77954373932527,0.00905559762669096
"630","GABARAP",1.93447900533894,9.13985199696413,0.00654351732887353
"631","CDKN2D",1.32507149622844,7.0458582853049,2.05457193009779e-07
"632","ANKRD36",-1.57586851097758,5.80426301153115,7.74577594275906e-05
"633","TGFBR3",-1.13799392284275,6.29394409473215,0.000264415542823793
"634","MAX",1.21389282376842,7.78351476232016,8.29796586042419e-05
"635","FAM45A",1.36868661603976,5.64681462311967,2.21220621404253e-08
"636","POLQ",-1.59653294931116,-0.157806637462008,0.0103375888302887
"637","MGST1",1.82669704519616,3.99364589174987,2.08146081216592e-07
"638","PHF10",-1.12536524453871,4.5254950991711,0.000666894386490473
"639","ST6GALNAC3",1.1904093302742,1.85396459535853,3.11194403958353e-05
"640","DYNLL2",-1.09903706189003,5.99549753183313,0.00947780410484924
"641","APOBEC2",-4.01939016057606,-1.10170802862844,0.0107196001460518
"642","CAPN10",-1.25176746154275,3.71678767181867,0.000135386959457973
"643","CYB5RL",-1.31952354419101,0.634158259644622,0.0042548177275043
"644","CHRNA2",1.96433570176996,0.380668139654818,0.00957624445333587
"645","KCNH3",1.22925848818993,1.28448412870545,0.00143448391223817
"646","PRKAR2B",1.74456667056522,4.7620067329262,0.000665377595247956
"647","AKT3",-1.06407975153427,4.86157561430922,0.000155538960215353
"648","NTSR1",1.56866903071721,-0.269894175685901,0.00309909402356137
"649","RAB24",1.28378176713823,5.85912777238907,0.00471258625418563
"650","TRIM69",1.09499973814797,5.27476105396676,4.4906687229337e-05
"651","MCC",-1.54396600658942,2.48147536807735,0.00983878408646715
"652","ARHGAP24",1.04173389193723,4.25383218645999,0.000390266583038882
"653","EPB41L1",-3.02247783109873,-0.693004412726228,0.00179863343658831
"654","PELI1",1.02596212398248,6.04872088774493,0.00197899455571318
"655","SEMA6A",-1.96256137069619,0.76990169567164,0.00288220958470159
"656","NFAM1",1.53385033719746,4.58922913700127,1.44975027985879e-05
"657","LMLN",-1.0098496375053,2.11369911543281,0.00152456399526351
"658","SHKBP1",1.03489959395046,6.70029459529996,1.21758790701276e-05
"659","MUC12",-2.20120077793693,1.82266073634672,8.37103306444335e-05
"660","CCDC168",-2.14292960297022,-0.690268244451896,0.00657144806571316
"661","NPIPA1",-2.32021598365351,3.85488509093426,0.000184955566131984
"662","UBFD1",-1.01358834072012,3.43184711090843,0.0025908591448494
"663","TLR4",1.56016036873336,5.00858746354259,3.66330580045604e-05
"664","SERPING1",4.27976867399545,3.69428084149399,6.95279263283585e-15
"665","EIF3CL",-3.04456170585838,4.29677535782023,0.00970257498807809
"666","PRKCD",1.3735087560108,5.81557660012566,1.03556515317674e-09
"667","ATG16L2",1.0963739253905,5.99892942348491,3.41360561203343e-06
"668","ANXA3",5.4286457494849,3.97408290324291,6.88035489248084e-09
"669","VNN3",2.45858579330624,2.45373451822508,4.09217862085262e-10
"670","COL6A2",-1.10654084022862,4.45734281799312,2.59069891794692e-06
"671","PYCARD",2.04425390925916,7.41820371936619,1.5146820147325e-07
"672","TRIM58",3.19810171447046,5.59065901289962,5.13039011337555e-07
"673","ALDH1A2",3.67783365563829,2.22434746246895,1.29013828841243e-09
"674","PTPRS",-1.20424577186429,1.228895634745,0.00866460993211121
"675","HTATIP2",1.22876460215928,5.79416924584513,1.86519241557851e-08
"676","MXD3",1.70469248196439,3.35376985992963,8.63800554542723e-07
"677","ABCC3",2.18870704574748,4.15369868484142,9.55624968128473e-07
"678","IGSF6",2.31363824696316,6.37320967822817,2.92627362808818e-09
"679","SELP",3.04332939997632,3.94518556819243,9.88502046739954e-09
"680","IGKV2D-29",2.45079864538231,2.32507167501402,0.00597474452559316
"681","CHST10",-1.00437690622746,1.57114856022052,0.000235971395471466
"682","IGHV3-20",2.23239478997877,2.48728318837713,0.00652298461684686
"683","CCDC80",-2.78153386925173,-1.0907264235964,0.00462938379698897
"684","SPATS2L",2.85502594992769,4.26552742153794,5.63827753806877e-12
"685","SIK1",-2.73745960780655,2.7721559884496,0.000820130118747584
"686","STRC",-2.61572339850337,-0.259143231048092,0.00490011400209783
"687","WWC2",-1.12712807784851,2.66764593760177,0.000675336086344145
"688","TMEM40",2.68472977035856,5.89906676744578,0.000122878012435436
"689","PTPRN",2.19898551207035,1.14287968353149,3.17439717792535e-06
"690","ARSA",1.14903006413858,4.89679456572359,6.84657496599214e-05
"691","DGKQ",-1.37303244980406,3.91214285351796,0.00158477790539708
"692","DNAJB5",-1.14149842375104,1.37325775439716,0.0103552434650997
"693","TBC1D2",1.2096126211725,3.30776182307985,1.18946901117051e-08
"694","DDX51",-1.54381063302198,4.12741512064953,0.000379415362845324
"695","NEXN-AS1",2.08147851945414,0.746914692878295,0.00157691605071325
"696","SPI1",1.74295051399625,7.92762333249716,0.00156800650012044
"697","CHMP5",1.72976614217605,6.06440888871948,2.03802749408854e-09
"698","SAMD4A",1.25999900453092,2.72708523477112,6.90697838681396e-07
"699","CILP",-2.62831634716722,-1.16887636556027,0.00307933410921944
"700","FZD4",-2.85078301632441,-0.489448897819302,0.00619376223927021
"701","LINC00342",-1.71456611117623,2.80368886821654,5.4796785306534e-05
"702","NTRK3",-4.47761408601559,-0.575133065014681,0.000132202608221817
"703","ANKRD36C",-1.24420604000081,5.60117192356462,9.68211291781118e-05
"704","CEP19",1.91220432343195,3.63810771904601,1.04632114095067e-08
"705","CXCR1",3.84618360110176,4.81183302257319,2.17308760055828e-11
"706","TLR6",1.53852453300086,3.72859266686999,0.000401807455509631
"707","IFI27L2",1.25925185199709,6.20336656907139,3.77499536732946e-06
"708","LHX4",-2.52424179405151,0.542562397346121,0.00259163770104999
"709","GP6",2.57819227173716,3.24120223642177,2.91176909200267e-06
"710","MRVI1",2.15508949241784,2.60390610495489,0.000268290365167419
"711","FPR1",3.24725420248983,7.53864151303343,6.6732273236179e-14
"712","SLC4A4",-1.0106815321604,2.50590574422361,0.00567940946310655
"713","USP24",-1.05735019076603,5.71670278513434,0.00909795319991165
"714","NADK",1.26566336316836,5.90496627650429,4.61503643293688e-06
"715","TDRD12",-2.70273590688505,-0.0111730725290474,0.00014749576378311
"716","CA2",2.27445050010429,5.15310615981757,0.000820426274078684
"717","FLT3",1.43397991073563,2.01505559844967,0.00403147445897827
"718","FBXO6",1.34737270383027,4.46895983539076,2.50495063070213e-06
"719","GOLGA8A",-3.03358228156838,6.57626170889097,0.000197087926851958
"720","FAM153A",-1.06392050114334,3.53512718674664,0.00294743365813305
"721","F5",2.17263966116414,4.04498571299067,2.52029966306993e-08
"722","APBA1",-3.43203181629964,-0.721694922199027,0.000203310920138373
"723","PRKAR1B",1.39829336830075,4.61458713851432,0.000516018209483786
"724","WNT3",-3.06736841142988,0.0677340728547883,0.00638024604739146
"725","RGPD8",-1.89161338982149,2.16445078383603,0.00803946193193386
"726","SNCA",2.53009811864694,4.66008890466366,5.80954422109689e-07
"727","TFPI",1.98776766681758,2.62703799676651,1.20421088359564e-05
"728","ACKR3",-1.4863625356751,-0.212139670617315,0.00176435749541428
"729","ZGLP1",1.25586008589738,2.20111617821841,0.000106647393910411
"730","FAM168B",-1.14476405530827,5.14809951641941,0.00125768942944992
"731","TCF7L1",-1.89929605974894,-0.0960656519069094,0.00504174339169362
"732","AGAP1",-2.0742144369869,3.29994104624255,0.00262198021172582
"733","ITGA2B",3.13493232495756,5.7091681854251,8.53784405687501e-08
"734","FRMD3",2.78013684381322,3.7420522749049,9.09456675619513e-09
"735","PDLIM1",1.76068376634997,6.02214403628195,8.0770407518323e-07
"736","GP1BA",2.29316049225419,3.73822014203657,5.7891001283093e-05
"737","GFI1B",2.4808194217682,3.69264042389482,0.000435125534646202
"738","ACRBP",2.52251635097245,6.36532264717359,0.00015513531559094
"739","FHL2",2.22375084935237,2.82131991894133,4.13477670423793e-06
"740","PTCRA",2.4980906921127,5.3410013399928,0.000577738099691966
"741","C2orf88",2.15998514212686,5.13821557433788,0.000261156075056845
"742","ZC3HAV1L",3.104958612208,1.30286207967519,8.36217558573102e-08
"743","RASL10B",-2.97416812410312,-1.26783180955931,0.00703858772006054
"744","FPR2",3.515727282485,4.3823503677593,1.24441430637317e-15
"745","EAF2",1.3436175731399,4.45048591187985,1.62915236665752e-06
"746","LOXL3",1.45856603220148,1.08628681585707,0.000133868452244955
"747","NCAM1",-1.62146965819851,4.80753527019277,0.00453282409259694
"748","TLR8",1.53502241076727,3.52757903633175,0.00132783129682781
"749","FAM110A",1.55228509371101,5.66697277607895,1.00310703785005e-05
"750","MXD1",2.07743848821876,6.24338768481918,1.8265872777451e-11
"751","SCNN1D",-1.33945080617202,0.457507078809922,0.00699025072241873
"752","FBN2",1.09298369705267,1.50573858253095,0.00742913843008951
"753","CLIC4",1.02968128862517,4.39801114888164,0.000224792014947569
"754","ISG20",1.52812934873466,8.29325024646933,6.75609538109277e-07
"755","RFX7",-1.18039744854954,4.17953361808297,0.0092455411642112
"756","LTBP1",2.62509624008951,3.6439531901525,7.79352890351733e-06
"757","PKHD1L1",2.38545818830291,2.47269893989632,9.84670480103324e-07
"758","ELOVL7",1.98645414289601,3.0190442054869,0.00110831979710033
"759","FCGR2B",1.27240501582892,3.93341948078762,4.86939479777647e-06
"760","TLN2",-1.62520181880998,0.198497118798691,0.0068081265231483
"761","CLEC1B",3.17622265325326,4.86466726403386,2.41907795882913e-07
"762","LPAR5",1.09598032778547,3.54004391531225,2.29094887505891e-05
"763","ATCAY",-3.91155789680512,-1.11914758844859,0.0073920251678082
"764","MPP1",2.29965405699653,6.71979811624228,1.40649882241805e-07
"765","CLK2",-1.17774442371582,4.87342016859367,0.00254316628807942
"766","RAB8A",1.10227511767274,6.48292583397756,0.000164480103476858
"767","OBSCN",-1.1775205160127,3.90050739708143,0.00545911889111191
"768","ABCB1",-1.33934962812897,4.59264165510151,9.80580865062975e-07
"769","LTF",4.71385781610661,1.37808638568219,5.33351781568673e-07
"770","EGF",2.73260290940841,1.5731999997875,6.03227895096534e-06
"771","IGKV1-6",2.44719817847179,2.1190577059826,0.00410094817704221
"772","RENBP",1.72137892747215,3.89120154103158,1.18961153535815e-06
"773","ZNF471",-1.40101629478037,-0.00773989732119816,0.00729344873673238
"774","ZNF512B",-1.12596694062098,2.79437266724991,0.00230035001686384
"775","PHLDB2",-1.32776361653183,3.40412782447774,0.000227131358316714
"776","XPNPEP1",1.19370632749274,5.22371303544871,8.98701906396297e-08
"777","PSD",-1.93511285343967,0.859816727698439,0.0001622135364221
"778","TRIM25",1.20182361373233,5.26498991186021,4.84062178537004e-07
"779","SLC36A1",1.10178508840394,3.00793941176024,1.62298680028773e-08
"780","SDCBP",1.18306628583791,7.4443658546199,8.10108921170046e-05
"781","IGKV3-15",2.12050734376623,5.79599648903684,0.00451466082577323
"782","ARHGEF38",-1.80080862227369,0.633759222343865,0.00137677196474672
"783","RP2",1.12135990242217,4.17208244167675,3.46007470653564e-06
"784","AMIGO1",-1.34705264428166,2.7888472495734,0.000866013285223269
"785","LYL1",1.23142596720187,4.49417178615332,4.11631698666581e-09
"786","NBPF12",-1.19063658887007,5.10856164741794,0.00181343975371264
"787","IL10RB",1.45180542874689,5.29054867136399,8.163091972423e-06
"788","CHST13",2.44319034017766,1.19158530707825,0.000124127673775552
